Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,SourceFile,Season,League,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
I1,2020-07-11,Lazio,Sassuolo,1.0,2.0,A,7.0,11.0,1.0,4.0,13.0,7.0,1.0,5.0,4.0,2.0,0.0,0.0,1.6,4.2,5.25,1.62,4.25,5.52,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-4.0,-3.0,-4.0,6.0,2.0,-1.0,3.0,0.5932203389830508,0.22598870056497172,0.18079096045197737,0.0535714285714286,-3.65,0.5971380137143205,0.22761496052169397,0.17524702576398543,0.03373748855419789,-3.8999999999999995,,,,1.4,2.0,-0.6,1.2,1.0,-1.0,1.9,0.2,-0.8999999999999999,3.0,2.0,1.0,2.2,3.0,1.6666666666666667,2.0,0.7,1.0,-1.6,0.0,-1.6,-1.0000000000000002,-2.0,-2.666666666666667,-0.10000000000000009,-0.49999999999999994,-1.9,1,7,5,1,0.0,-2.0,3.0,1.6666666666666667,-3.0,-3.666666666666667,0.4666666666666666,0.4116436342252279,1.0,0.5998800239952009,-0.5333333333333334,-0.18823638976997303,1.08,2.6799999999999997,-1.5999999999999996,0.4124293785310734,0.4218909879503351,0,0,0
I1,2020-07-12,Cagliari,Lecce,0.0,0.0,D,12.0,15.0,6.0,10.0,10.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,1.7,4.0,4.33,1.78,3.91,4.64,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-3.0,-4.0,-1.0,3.0,0.0,0.0,0.0,0.550173120294781,0.23382357612528193,0.2160033035799371,0.06918217633473711,-2.63,0.5438141085206257,0.24756754812447923,0.2086183433548952,0.03306946989162385,-2.8599999999999994,,,,1.2,0.8,0.4,1.6,0.6666666666666666,-0.3333333333333333,0.9,-0.2,-0.2333333333333334,1.2,3.0,-1.8,0.6,1.0,-0.6666666666666666,1.2,-1.2,-0.19999999999999996,0.0,-2.2,2.2,1.0,-0.33333333333333337,0.3333333333333333,-0.29999999999999993,1.0,-0.03333333333333344,1,7,6,1,0.6666666666666666,-0.3333333333333333,1.0,-0.6666666666666666,-0.33333333333333337,0.3333333333333333,0.6666666666666666,0.5997001499250375,0.3,0.2856462746965008,0.36666666666666664,0.3140538752285367,1.04,0.84,0.20000000000000007,0.3341698167148439,0.3351957651657305,0,0,0
I1,2020-07-12,Fiorentina,Verona,1.0,1.0,D,10.0,5.0,3.0,4.0,15.0,14.0,6.0,8.0,3.0,2.0,0.0,0.0,2.05,3.4,3.6,2.08,3.61,3.62,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,5.0,-1.0,-2.0,1.0,1.0,0.0,2.0,0.4603234298608499,0.27754795035727714,0.26212861978187285,0.05970030288538197,-1.5500000000000003,0.46495129257896717,0.26789437356350465,0.2671543338575281,0.03402063494119023,-1.54,,,,1.0,1.4,-0.4,1.0,1.3333333333333333,-0.3333333333333333,1.0,-0.2,0.33333333333333326,1.6,2.2,-0.6,1.0,1.3333333333333333,-0.3333333333333333,1.3,-0.2,0.033333333333333215,-0.6000000000000001,-0.8000000000000003,0.19999999999999996,0.0,0.0,0.0,-0.30000000000000004,0.0,0.30000000000000004,1,7,6,1,1.3333333333333333,-0.3333333333333333,1.3333333333333333,-0.3333333333333333,0.0,0.0,0.4166666666666667,0.41649312786339027,0.5,0.4209418574059458,-0.08333333333333331,-0.004448729542555541,1.2,1.2,0.0,0.19819481007897705,0.19779695872143904,0,0,0
I1,2020-07-12,Genoa,Spal,2.0,0.0,H,12.0,3.0,9.0,0.0,15.0,19.0,7.0,2.0,1.0,2.0,0.0,0.0,1.66,3.8,5.25,1.68,4.05,5.14,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,9.0,9.0,5.0,-4.0,-1.0,2.0,2.0,0.5704400537557545,0.24919223400909268,0.1803677122351528,0.05604372376724953,-3.59,0.5741638671454813,0.23817167822331076,0.1876644546312079,0.03670420466788826,-3.46,,,,1.4,2.6,-1.2,0.4,0.3333333333333333,-1.0,1.2,-0.2,-0.8666666666666667,0.6,2.4,-1.8,0.2,0.3333333333333333,-2.0,0.4,-1.5,-0.06666666666666671,0.7999999999999999,0.20000000000000018,0.6000000000000001,0.2,0.0,1.0,0.7999999999999999,1.3,-0.8,1,7,6,1,0.5,-0.5,0.3333333333333333,-2.0,0.16666666666666669,1.5,0.38888888888888884,0.3499125218695326,0.17647058823529413,0.19993335554815062,0.2124183006535947,0.14997916632138197,0.36,0.28,0.07999999999999996,0.39007234152060166,0.3864994125142734,0,0,0
I1,2020-07-12,Napoli,Milan,2.0,2.0,D,14.0,4.0,9.0,4.0,9.0,18.0,7.0,2.0,2.0,4.0,0.0,1.0,2.05,3.5,3.5,2.18,3.45,3.5,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,10.0,5.0,5.0,-9.0,-3.0,0.0,4.0,0.4605263157894737,0.2697368421052631,0.2697368421052631,0.059233449477352096,-1.4500000000000002,0.4435098802615147,0.2802468228898847,0.2762432968486006,0.034284954508329024,-1.3199999999999998,,,,1.8,1.0,0.8,2.4,2.0,0.0,2.4,0.8,-0.3999999999999999,3.0,1.0,2.0,2.6,2.3333333333333335,1.6666666666666667,1.8,0.8,0.5333333333333334,-1.2,0.0,-1.2,-0.20000000000000018,-0.3333333333333335,-1.6666666666666667,0.5999999999999999,0.0,-0.9333333333333333,1,7,6,1,2.0,0.0,2.3333333333333335,1.6666666666666667,-0.3333333333333335,-1.6666666666666667,0.9,0.6426276329882186,1.5,0.7498125468632841,-0.6,-0.10718491387506557,2.16,2.4400000000000004,-0.28000000000000025,0.19078947368421056,0.16726658341291412,0,0,0
I1,2020-07-12,Parma,Bologna,2.0,2.0,D,13.0,9.0,5.0,6.0,17.0,24.0,6.0,2.0,1.0,1.0,0.0,0.0,2.7,3.2,2.62,2.74,3.42,2.66,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,4.0,-1.0,4.0,-7.0,0.0,0.0,4.0,0.3479126898497801,0.29355133206075196,0.358535978089468,0.06454975968334731,0.08000000000000007,0.3532015343759221,0.2829743287105341,0.3638241369135438,0.0333010140924086,0.08000000000000007,,,,1.8,2.0,-0.2,0.6,0.0,-1.0,0.8,-0.2,-0.8,1.2,1.4,-0.2,1.4,1.3333333333333333,0.0,1.4,-0.4,-0.06666666666666665,0.6000000000000001,0.6000000000000001,0.0,-0.7999999999999999,-1.3333333333333333,-1.0,-0.5999999999999999,0.2,-0.7333333333333334,1,7,6,1,0.0,-1.0,1.3333333333333333,0.0,-1.3333333333333333,-1.0,0.6,0.4735595895816891,0.5,0.46136101499423304,0.09999999999999998,0.012198574587456046,0.24,1.3599999999999999,-1.1199999999999999,-0.010623288239687945,-0.010622602537621706,0,0,0
I1,2020-07-12,Udinese,Sampdoria,1.0,3.0,A,7.0,9.0,4.0,6.0,16.0,10.0,10.0,7.0,1.0,4.0,0.0,0.0,2.37,3.1,3.2,2.43,3.06,3.4,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-2.0,-2.0,3.0,6.0,-3.0,-2.0,4.0,0.39917910748058427,0.305178866041608,0.29564202647780774,0.057021573431332406,-0.8300000000000001,0.39859320046893315,0.3165298944900352,0.2848769050410317,0.03243766642459445,-0.9699999999999998,,,,1.8,1.2,0.6,1.4,2.3333333333333335,1.6666666666666667,1.1,0.1,1.2333333333333334,1.4,1.4,0.0,1.2,2.0,0.6666666666666666,1.2,-0.4,0.8,0.40000000000000013,-0.19999999999999996,0.6,0.19999999999999996,0.3333333333333335,1.0,-0.09999999999999987,0.5,0.43333333333333335,1,7,6,1,2.3333333333333335,1.6666666666666667,2.0,0.6666666666666666,0.3333333333333335,1.0,0.8181818181818181,0.5998000666444518,0.5833333333333334,0.49982149232416995,0.23484848484848475,0.0999785743202819,1.96,1.68,0.28,0.10353708100277653,0.11371629542790146,0,0,1
I1,2020-07-13,Inter Milan,Torino,3.0,1.0,H,20.0,6.0,11.0,4.0,21.0,18.0,9.0,2.0,5.0,3.0,0.0,0.0,1.45,4.5,6.5,1.46,4.78,7.07,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,14.0,7.0,7.0,3.0,2.0,2.0,4.0,0.6471238938053098,0.20851769911504422,0.144358407079646,0.06572354848216921,-5.05,0.6613994159966806,0.20201739484417444,0.1365831891591448,0.035579243469958666,-5.61,,,,2.8,1.6,1.2,1.6,1.3333333333333333,1.6666666666666667,1.7,0.8,-0.3666666666666667,1.6,2.2,-0.6,1.2,1.0,-0.6666666666666666,0.7,-1.1,0.30000000000000004,1.1999999999999997,-0.6000000000000001,1.7999999999999998,0.40000000000000013,0.33333333333333326,2.3333333333333335,1.0,1.9000000000000001,-0.6666666666666667,1,7,0,0,1.3333333333333333,1.6666666666666667,1.5,-0.5,-0.16666666666666674,2.166666666666667,1.0769230769230769,0.6362190411270164,0.5,0.4209418574059458,0.5769230769230769,0.21527718372107063,1.44,1.08,0.3599999999999999,0.5027654867256638,0.5248162268375358,1,0,0
I1,2020-07-14,Atalanta,Brescia,6.0,2.0,H,13.0,6.0,7.0,5.0,12.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.14,8.5,17.0,1.14,8.74,19.13,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,7.0,2.0,0.0,2.0,0.0,4.0,8.0,0.8325171400587659,0.11165523996082272,0.05582761998041136,0.05366357069143457,-15.86,0.8403170359052713,0.10960656990068754,0.05007639419404126,0.04388337374493756,-17.99,,,,2.0,0.8,1.2,2.6,2.3333333333333335,1.0,2.8,1.7,-0.46666666666666634,1.0,2.8,-1.8,0.8,1.0,-1.0,0.6,-1.5,0.4,1.0,-1.9999999999999998,3.0,1.8,1.3333333333333335,2.0,2.1999999999999997,3.2,-0.8666666666666664,1,7,1,0,2.5,1.25,0.75,-2.25,1.75,3.5,1.1111111111111112,0.7140307033202429,0.2631578947368421,0.26308866087871613,0.8479532163742691,0.45094204244152675,2.4400000000000004,0.92,1.5200000000000005,0.7766895200783546,0.79024064171123,1,0,0
I1,2020-07-15,Bologna,Napoli,1.0,1.0,D,11.0,9.0,2.0,4.0,20.0,9.0,8.0,4.0,1.0,1.0,0.0,0.0,4.5,3.8,1.75,4.45,4.04,1.78,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,2.0,-2.0,4.0,11.0,0.0,0.0,2.0,0.2102766798418972,0.24901185770750986,0.5407114624505929,0.05680868838763575,2.75,0.2173211403980635,0.23937600860677785,0.5433028509951587,0.034041606407831715,2.67,,,,1.6,1.4,0.2,1.6,1.3333333333333333,0.0,1.2,-0.5,0.1333333333333333,1.8,1.4,0.4,2.0,2.3333333333333335,0.6666666666666666,2.2,0.6,0.1333333333333333,-0.19999999999999996,0.0,-0.2,-0.3999999999999999,-1.0000000000000002,-0.6666666666666666,-1.0000000000000002,-1.1,0.0,1,7,2,0,1.25,0.0,1.75,0.0,-0.5,0.0,0.6666666666666667,0.5331556147950683,0.75,0.5623242736644799,-0.08333333333333326,-0.029168658869411557,1.44,2.2,-0.7600000000000002,-0.33043478260869563,-0.32598171059709524,0,0,0
I1,2020-07-15,Lecce,Fiorentina,1.0,3.0,A,10.0,12.0,3.0,7.0,15.0,7.0,6.0,5.0,3.0,2.0,0.0,0.0,3.6,3.75,1.95,3.66,3.71,2.05,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-2.0,-4.0,1.0,8.0,1.0,-2.0,4.0,0.26273241713823764,0.2522231204527081,0.48504446240905413,0.057264957264957506,1.6500000000000001,0.26511916506025357,0.26154613049070835,0.4733347044490382,0.030570700740368606,1.6100000000000003,,,,1.0,2.2,-1.2,0.8,1.3333333333333333,-0.3333333333333333,1.0,-1.6,0.33333333333333326,1.0,1.4,-0.4,1.0,1.6666666666666667,0.3333333333333333,1.1,0.1,0.5666666666666667,0.0,0.8000000000000003,-0.7999999999999999,-0.19999999999999996,-0.3333333333333335,-0.6666666666666666,-0.10000000000000009,-1.7000000000000002,-0.2333333333333334,1,7,2,0,1.0,-0.5,1.25,-0.25,-0.25,-0.25,0.3125,0.31240237425804435,0.4166666666666667,0.41649312786339027,-0.10416666666666669,-0.10409075360534592,1.12,1.4,-0.2799999999999998,-0.2223120452708165,-0.20821553938878462,0,0,0
I1,2020-07-15,Milan,Parma,3.0,1.0,H,21.0,9.0,7.0,5.0,9.0,10.0,7.0,6.0,1.0,2.0,0.0,0.0,1.44,4.75,6.5,1.44,4.83,7.35,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,12.0,2.0,1.0,-1.0,-1.0,2.0,4.0,0.6558682952734998,0.19883165161975572,0.14530005310674457,0.058816914080071836,-5.0600000000000005,0.669319396602922,0.19954863998099534,0.1311319634160827,0.03753820368727201,-5.91,,,,2.6,1.2,1.4,2.2,2.3333333333333335,1.6666666666666667,1.8,0.8,0.5333333333333334,1.4,2.2,-0.8,0.2,0.3333333333333333,-0.6666666666666666,0.8,-0.2,-0.46666666666666673,1.2000000000000002,-1.0000000000000002,2.2,2.0,2.0,2.3333333333333335,1.0,1.0,1.0000000000000002,1,7,2,0,2.0,1.25,0.25,-0.75,1.75,2.0,1.1818181818181817,0.684030518284662,0.43749999999999994,0.3887808941960566,0.7443181818181817,0.2952496240886054,2.2800000000000002,0.28,2.0,0.5105682421667552,0.5381874331868393,1,0,0
I1,2020-07-15,Roma,Verona,2.0,1.0,H,20.0,9.0,6.0,3.0,14.0,6.0,7.0,6.0,4.0,3.0,0.0,0.0,1.6,4.2,5.0,1.64,4.2,5.35,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,11.0,3.0,1.0,8.0,1.0,1.0,3.0,0.5879059350503919,0.22396416573348263,0.18812989921612544,0.0630952380952381,-3.4,0.58926885555439,0.23009545788314276,0.18063568656246726,0.03476722350668093,-3.71,,,,1.2,1.4,-0.2,1.2,2.0,1.0,1.5,0.3,0.5,1.8,2.0,-0.2,1.2,0.6666666666666666,-0.6666666666666666,1.3,-0.2,-0.6333333333333334,-0.6000000000000001,-0.6000000000000001,0.0,0.0,1.3333333333333335,1.6666666666666665,0.19999999999999996,0.5,1.1333333333333333,1,7,2,0,1.5,0.25,1.25,-0.25,0.25,0.5,0.5,0.46136101499423304,0.6,0.4735595895816891,-0.09999999999999998,-0.012198574587456046,1.68,0.8799999999999999,0.8,0.39977603583426646,0.40863316899192276,0,0,0
I1,2020-07-15,Sampdoria,Cagliari,3.0,0.0,H,9.0,15.0,4.0,3.0,13.0,15.0,4.0,3.0,0.0,2.0,0.0,0.0,1.9,3.6,3.8,1.96,3.62,4.07,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-6.0,1.0,1.0,-2.0,-2.0,3.0,3.0,0.4931506849315069,0.26027397260273977,0.24657534246575344,0.067251461988304,-1.9,0.49431318736621727,0.26763918431983036,0.23804762831395226,0.03214742125555081,-2.1100000000000003,,,,1.8,1.2,0.6,1.8,2.0,1.0,1.5,0.0,0.5,1.0,0.8,0.2,1.2,0.6666666666666666,-0.3333333333333333,0.9,-0.2,-0.2333333333333334,0.8,0.3999999999999999,0.39999999999999997,0.6000000000000001,1.3333333333333335,1.3333333333333333,0.6,0.2,0.7333333333333334,1,7,2,0,2.25,1.0,0.75,-0.25,1.5,1.25,0.8181818181818181,0.5998000666444518,0.5555555555555556,0.5552470849528041,0.26262626262626254,0.044552981691647786,1.92,0.8799999999999999,1.04,0.24657534246575344,0.256265559052265,0,0,0
I1,2020-07-15,Sassuolo,Juventus,3.0,3.0,D,16.0,13.0,12.0,6.0,14.0,13.0,3.0,9.0,4.0,4.0,0.0,0.0,5.25,4.2,1.57,5.2,4.23,1.65,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,3.0,6.0,-6.0,1.0,0.0,0.0,6.0,0.17876458867065187,0.22345573583831485,0.5977796754910334,0.06551410373066413,3.6799999999999997,0.1858449494747773,0.2284618764228941,0.5856931741023286,0.034774917753641166,3.5500000000000003,,,,2.8,1.6,1.2,2.6,3.0,1.3333333333333333,2.0,0.6,1.0,3.0,1.6,1.4,2.0,1.3333333333333333,0.3333333333333333,2.2,1.3,-0.8666666666666669,-0.20000000000000018,0.0,-0.19999999999999996,0.6000000000000001,1.6666666666666667,1.0,-0.20000000000000018,-0.7000000000000001,1.866666666666667,1,7,2,0,3.0,1.5,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.1666666666666667,1.0769230769230769,0.6362190411270164,1.1538461538461537,0.6520321669202347,-0.07692307692307687,-0.015813125793218252,2.84,1.6,1.2399999999999998,-0.4190150868203815,-0.39984822462755126,0,0,0
I1,2020-07-15,Udinese,Lazio,0.0,0.0,D,15.0,15.0,7.0,3.0,12.0,11.0,4.0,5.0,2.0,3.0,0.0,0.0,3.6,3.6,1.95,3.72,3.53,2.08,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,0.0,4.0,-1.0,1.0,-1.0,0.0,0.0,0.25999999999999995,0.25999999999999995,0.48,0.06837606837606858,1.6500000000000001,0.260261736307051,0.27427015837456936,0.4654681053183797,0.032872554050475955,1.6400000000000001,,,,2.0,1.6,0.4,1.4,1.3333333333333333,0.3333333333333333,1.1,0.1,0.23333333333333317,1.2,1.8,-0.6,1.2,0.0,-1.6666666666666667,1.8,0.1,-1.8,0.8,-0.19999999999999996,1.0,0.19999999999999996,1.3333333333333333,2.0,-0.7,0.0,2.033333333333333,1,7,2,0,1.75,0.75,0.0,-1.6666666666666667,1.75,2.416666666666667,0.7692307692307692,0.5554012774229381,0.4285714285714286,0.39986671109630123,0.34065934065934056,0.15553456632663687,1.3599999999999999,0.48,0.8799999999999999,-0.22000000000000003,-0.20520636901132866,0,0,0
I1,2020-07-16,Spal,Inter Milan,0.0,4.0,A,8.0,13.0,1.0,8.0,10.0,9.0,0.0,7.0,2.0,3.0,0.0,0.0,8.5,5.0,1.33,9.26,5.69,1.33,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-5.0,-7.0,-7.0,1.0,-1.0,-4.0,4.0,0.10999917293854934,0.1869985939955339,0.7030022330659168,0.06952675807164965,7.17,0.10427721642651734,0.16970246469412134,0.7260203188793612,0.035617984368087496,7.93,,,,0.6,2.6,-2.0,0.2,0.0,-2.6666666666666665,0.4,-1.3,-0.4,2.8,1.2,1.6,2.0,1.3333333333333333,0.3333333333333333,1.7,0.8,-0.3666666666666667,-2.1999999999999997,1.4000000000000001,-3.6,-1.8,-1.3333333333333333,-3.0,-1.2999999999999998,-2.1,-0.033333333333333326,1,7,3,0,0.25,-2.0,1.75,1.75,-1.5,-3.75,0.16666666666666666,0.1874414245548266,1.2727272727272725,0.6998250437390652,-1.1060606060606057,-0.5123836191842386,0.08000000000000002,1.6,-1.52,-0.5930030601273675,-0.6217431024528439,0,1,0
I1,2020-07-16,Torino,Genoa,3.0,0.0,H,8.0,10.0,4.0,4.0,20.0,18.0,8.0,4.0,2.0,2.0,0.0,0.0,2.1,3.5,3.4,2.26,3.34,3.43,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-2.0,0.0,4.0,2.0,0.0,3.0,3.0,0.45092838196286467,0.2705570291777188,0.27851458885941643,0.05602240896358546,-1.2999999999999998,0.42816671899059666,0.2897176002750744,0.28211568073432897,0.033424263215358296,-1.1700000000000004,,,,1.6,2.8,-1.2,0.6,1.0,-1.0,0.7,-0.9,0.30000000000000004,1.6,1.8,-0.2,1.0,1.3333333333333333,0.3333333333333333,1.4,0.0,-0.06666666666666665,0.0,0.9999999999999998,-1.0,-0.4,-0.33333333333333326,-1.3333333333333333,-0.7,-0.9,0.3666666666666667,1,7,3,0,1.0,-1.0,1.3333333333333333,0.3333333333333333,-0.33333333333333326,-1.3333333333333333,0.4210526315789474,0.36355373778686656,0.5714285714285715,0.4704498676859747,-0.1503759398496241,-0.10689612989910813,0.84,1.2,-0.36,0.17241379310344823,0.1460510382562677,0,0,0
I1,2020-07-18,Cagliari,Sassuolo,1.0,1.0,D,2.0,5.0,1.0,2.0,14.0,15.0,0.0,9.0,4.0,2.0,1.0,0.0,3.25,3.75,2.1,3.21,3.92,2.14,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-3.0,-1.0,-9.0,-1.0,3.0,0.0,2.0,0.29288702928870297,0.2538354253835426,0.4532775453277546,0.05054945054945037,1.15,0.30130668716372017,0.24673328209069945,0.4519600307455803,0.03391824019327361,1.0699999999999998,,,,0.2,1.0,-0.8,0.6,0.6666666666666666,-1.0,0.9,-0.4,-0.2333333333333334,2.8,1.6,1.2,2.6,2.3333333333333335,0.6666666666666666,1.8,0.5,0.5333333333333334,-2.5999999999999996,-0.6000000000000001,-2.0,-2.0,-1.666666666666667,-1.6666666666666665,-0.9,-0.9,-0.7666666666666668,1,7,5,1,0.6,-0.8,2.6,1.2,-2.0,-2.0,0.1,0.16652789342214824,1.0769230769230769,0.6362190411270164,-0.9769230769230769,-0.4696911477048682,0.6399999999999999,2.4400000000000004,-1.8000000000000005,-0.16039051603905163,-0.1506533435818601,0,0,0
I1,2020-07-18,Milan,Bologna,5.0,1.0,H,17.0,8.0,14.0,3.0,19.0,14.0,7.0,2.0,2.0,1.0,0.0,0.0,1.5,4.5,5.75,1.53,4.54,6.15,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,9.0,11.0,5.0,5.0,1.0,4.0,6.0,0.6272727272727273,0.2090909090909091,0.16363636363636366,0.0628019323671496,-4.25,0.6306025516806808,0.21251583790119857,0.15688161041812057,0.03646071443870702,-4.62,,,,2.8,1.4,1.4,2.2,2.3333333333333335,1.3333333333333333,2.1,1.2,0.2333333333333334,1.4,1.4,0.0,1.2,0.6666666666666666,-0.3333333333333333,1.0,-0.6,-0.33333333333333337,1.4,0.0,1.4,1.0000000000000002,1.666666666666667,1.6666666666666665,1.1,1.7999999999999998,0.5666666666666668,1,7,5,1,2.2,1.4,1.2,0.0,1.0000000000000002,1.4,1.1666666666666667,0.6665079742918353,0.5833333333333334,0.49982149232416995,0.5833333333333334,0.16668648196766533,2.2800000000000002,0.8799999999999999,1.4000000000000004,0.4636363636363636,0.47372094126256026,1,0,0
I1,2020-07-18,Verona,Atalanta,1.0,1.0,D,11.0,17.0,8.0,7.0,15.0,15.0,7.0,5.0,2.0,2.0,0.0,0.0,6.5,5.25,1.4,6.94,5.31,1.42,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,-6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.1453287197231834,0.17993079584775085,0.6747404844290658,0.05860805860805862,5.1,0.1389990856536102,0.18166735488437943,0.6793335594620105,0.03664148827032543,5.5200000000000005,,,,1.4,1.8,-0.4,1.0,0.6666666666666666,-0.3333333333333333,1.0,-0.4,-0.33333333333333337,2.6,0.8,1.8,2.6,2.3333333333333335,2.0,2.8,2.0,-0.46666666666666634,-1.2000000000000002,1.0,-2.2,-1.6,-1.666666666666667,-2.3333333333333335,-1.7999999999999998,-2.4,0.13333333333333297,1,7,5,1,1.0,-0.4,2.6,1.8,-1.6,-2.2,0.5,0.4373633239612621,1.4444444444444444,0.7644810349897089,-0.9444444444444444,-0.3271177110284468,0.8,2.4400000000000004,-1.6400000000000003,-0.5294117647058824,-0.5403344738084003,0,1,0
I1,2020-07-19,Brescia,Spal,2.0,1.0,H,15.0,13.0,6.0,7.0,10.0,14.0,7.0,4.0,2.0,2.0,0.0,0.0,2.37,3.4,2.87,2.33,3.63,3.04,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,2.0,-1.0,3.0,-4.0,0.0,1.0,3.0,0.396378245098079,0.2762989532007198,0.3273228017012011,0.06449063107799469,-0.5,0.4152271008379647,0.2665231804276743,0.3182497187343611,0.033614011441187586,-0.71,,,,1.0,3.6,-2.6,0.6,0.0,-3.0,0.5,-1.9,-0.5,0.4,2.8,-2.4,0.2,0.0,-3.0,0.4,-1.6,-0.4,0.6,0.8000000000000003,-0.20000000000000018,0.39999999999999997,0.0,0.0,0.09999999999999998,-0.2999999999999998,-0.09999999999999998,1,7,6,1,0.6,-2.6,0.2,-2.4,0.39999999999999997,-0.20000000000000018,0.2173913043478261,0.21734405564007825,0.10526315789473685,0.12496094970321776,0.11212814645308926,0.09238310593686049,0.24,0.08000000000000002,0.15999999999999998,0.06905544339687791,0.09697738210360363,0,0,1
I1,2020-07-19,Fiorentina,Torino,2.0,0.0,H,12.0,5.0,4.0,1.0,7.0,11.0,4.0,1.0,1.0,2.0,0.0,0.0,1.95,3.2,4.2,2.01,3.34,4.26,,,,,,,,SerieA_19_20.csv,2020/2021,serie_a,7.0,3.0,3.0,-4.0,-1.0,2.0,2.0,0.48223896663078586,0.2938643702906351,0.2238966630785791,0.06341575091575091,-2.25,0.4822467157440924,0.290214340911864,0.22753894334404356,0.03165541945329453,-2.25,,,,1.4,1.2,0.2,1.6,1.6666666666666667,0.6666666666666666,1.4,0.4,0.26666666666666683,1.8,2.0,-0.2,1.2,2.0,1.0,1.0,-0.4,1.0,-0.40000000000000013,-0.8,0.4,0.40000000000000013,-0.33333333333333326,-0.33333333333333337,0.3999999999999999,0.8,-0.7333333333333332,1,7,6,1,1.6,0.2,1.5,0.0,0.10000000000000009,0.2,0.6363636363636362,0.5382545174932719,0.6,0.4735595895816891,0.036363636363636265,0.06469492791158282,1.6400000000000001,1.68,-0.039999999999999813,0.2583423035522068,0.2547077724000488,0,0,0
