Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,League,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff,Home_AttDefRatio_last5,Home_GoalsShare_last5,Away_AttDefRatio_last5,Away_GoalsShare_last5,FormDiff_AttDefRatio_last5,FormDiff_GoalsShare_last5,Home_RecentFormIdx,Away_RecentFormIdx,FormDiff_RecentFormIdx,Market_ImpliedDiff_b365,Market_ImpliedDiff_ps,Market_BigHomeFav,Market_BigAwayFav,Market_BalancedMatch
SP1,2023-11-26,Cadiz,Real Madrid,0.0,3.0,A,13.0,14.0,4.0,5.0,16.0,16.0,4.0,4.0,3.0,3.0,0.0,0.0,6.0,4.5,1.5,6.67,4.68,1.48,,,,,,,,2023/2024,LaLiga,-1.0,-1.0,0.0,0.0,0.0,-3.0,3.0,0.15789473684210528,0.2105263157894737,0.6315789473684211,0.05555555555555536,4.5,0.14425912658080212,0.20560007997733976,0.6501407934418582,0.039275926832148755,5.1899999999999995,,,,1.2,1.0,0.2,1.2,1.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,1.0,-0.5,-0.33333333333333337,1.6,1.0,0.6,2.0,3.0,2.0,3.0,2.3333333333333335,1.3333333333333333,2.3,1.5,0.03333333333333366,-0.40000000000000013,0.0,-0.39999999999999997,-0.8,-2.0,-1.0,1.0,-1.666666666666667,-1.6666666666666665,-1.2999999999999998,-2.0,-0.36666666666666703,1,11,6,1,0.8333333333333334,-0.5833333333333334,2.4615384615384617,1.4615384615384615,-1.6282051282051282,-2.0448717948717947,0.6,0.5452067242162653,0.8,0.6151480199923107,-0.20000000000000007,-0.06994129577604546,0.8799999999999999,2.2,-1.3200000000000003,-0.4736842105263158,-0.5058816668610561,0,1,0
I1,2023-11-26,Cagliari,Monza,1.0,1.0,D,17.0,12.0,6.0,4.0,10.0,15.0,10.0,11.0,1.0,2.0,0.0,0.0,2.88,3.25,2.5,2.9,3.25,2.63,,,,,,,,2023/2024,SerieA,5.0,2.0,-1.0,-5.0,-1.0,0.0,2.0,0.32914725541827017,0.29167510633988253,0.3791776382418473,0.05491452991452994,0.3799999999999999,0.3338932401023457,0.29793550655286233,0.36817125334479184,0.032748030781333703,0.27,,,,1.6,2.2,-0.6,1.4,2.0,1.0,4.0,2.0,-0.3333333333333333,0.9,-1.0,1.1,1.0,1.2,-0.2,1.4,2.0,1.0,4.0,2.0,0.6666666666666666,0.8,-0.7,1.2,0.6000000000000001,1.0000000000000002,-0.39999999999999997,0.0,0.0,0.0,0.0,0.0,-1.0,0.09999999999999998,-0.30000000000000004,-0.09999999999999987,1,11,6,1,0.75,-1.0,1.4166666666666667,0.16666666666666666,-0.6666666666666667,-1.1666666666666667,0.5,0.4209418574059458,0.45454545454545453,0.45433893684688775,0.04545454545454547,-0.033397079440941946,1.7599999999999998,1.7599999999999998,0.0,-0.050030382823577135,-0.034278013242446115,0,0,0
I1,2023-11-26,Empoli,Sassuolo,3.0,4.0,A,11.0,17.0,9.0,9.0,20.0,15.0,6.0,5.0,4.0,2.0,0.0,0.0,2.75,3.6,2.4,2.8,3.6,2.51,,,,,,,,2023/2024,SerieA,-6.0,0.0,1.0,5.0,2.0,-1.0,7.0,0.3436754176610978,0.26252983293556087,0.39379474940334125,0.05808080808080818,0.3500000000000001,0.34562423500611994,0.2688188494492044,0.38555691554467564,0.03332700942262701,0.29000000000000004,,,,0.2,1.2,-1.0,0.8,1.0,2.0,3.0,1.3333333333333333,-0.6666666666666666,0.6,-0.8,0.7333333333333333,1.2,2.0,-0.8,0.8,1.0,0.0,5.0,1.3333333333333333,0.0,0.9,-0.8,0.43333333333333324,-1.0,-0.8,-0.19999999999999996,0.0,0.0,2.0,-2.0,0.0,-0.6666666666666666,-0.30000000000000004,0.0,0.30000000000000004,1,11,6,1,0.8333333333333334,-1.3333333333333333,1.0,-0.4166666666666667,-0.16666666666666663,-0.9166666666666665,0.09090909090909091,0.14275517487508926,0.39999999999999997,0.3748828491096532,-0.3090909090909091,-0.23212767423456393,1.12,1.12,0.0,-0.05011933174224342,-0.0399326805385557,0,0,0
E0,2023-11-26,Everton,Manchester United,0.0,3.0,A,24.0,9.0,6.0,4.0,10.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,2.7,3.4,2.55,2.75,3.51,2.6,,,,,,,,2023/2024,PremierLeague,15.0,2.0,1.0,2.0,3.0,-3.0,3.0,0.35051546391752575,0.27835051546391754,0.3711340206185567,0.056644880174292034,0.15000000000000036,0.35196791175733266,0.2757583354224116,0.37227375282025565,0.03315203315203319,0.1499999999999999,,,,1.0,1.0,0.0,0.8,1.0,1.0,4.0,1.3333333333333333,0.6666666666666666,1.0,0.3,0.33333333333333326,1.0,1.2,-0.2,1.8,3.0,2.0,3.0,3.0,1.0,1.7,0.1,1.3,0.0,-0.19999999999999996,0.2,-1.0,-2.0,-1.0,1.0,-1.6666666666666667,-0.33333333333333337,-0.7,0.19999999999999998,-0.9666666666666668,1,11,6,1,1.1666666666666667,-0.25,1.75,-0.25,-0.5833333333333333,0.0,0.5,0.49975012493753124,0.45454545454545453,0.45433893684688775,0.04545454545454547,0.045411188090643484,1.12,2.52,-1.4,-0.020618556701030966,-0.02030584106292299,0,0,0
I1,2023-11-26,Frosinone,Genoa,2.0,1.0,H,9.0,13.0,5.0,3.0,5.0,14.0,4.0,2.0,2.0,4.0,0.0,0.0,2.5,3.25,2.88,2.52,3.2,3.09,,,,,,,,2023/2024,SerieA,-4.0,2.0,2.0,-9.0,-2.0,1.0,3.0,0.3791776382418473,0.29167510633988253,0.32914725541827017,0.05491452991452994,-0.3799999999999999,0.384167094037018,0.3025315865541517,0.31330131940883027,0.032949992294652564,-0.5699999999999998,,,,2.2,1.2,1.0,2.6,4.0,0.0,5.0,2.3333333333333335,0.6666666666666666,1.7,0.1,0.6333333333333335,0.6,1.6,-1.0,0.2,0.0,0.0,5.0,0.3333333333333333,-1.0,1.3,0.1,-0.9666666666666668,1.6,-0.40000000000000013,2.0,2.4,4.0,0.0,0.0,2.0,1.6666666666666665,0.3999999999999999,0.0,1.6000000000000003,1,11,6,1,1.25,-0.25,1.1666666666666667,-0.25,0.08333333333333326,0.0,1.0,0.6468685680682152,0.23076923076923075,0.27260336210813263,0.7692307692307693,0.3742652059600826,2.4400000000000004,0.28,2.16,0.050030382823577135,0.07086577462818772,0,0,1
D1,2023-11-26,Heidenheim,Bochum,0.0,0.0,D,9.0,9.0,3.0,2.0,14.0,7.0,6.0,5.0,4.0,3.0,0.0,0.0,2.2,3.6,3.1,2.23,3.81,3.09,,,,,,,,2023/2024,Bundesliga,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.4308880308880309,0.2633204633204634,0.3057915057915058,0.05490387748452252,-0.8999999999999999,0.43346624987573595,0.25370859244695304,0.3128251576773111,0.03452228034384808,-0.8599999999999999,,,,2.2,2.0,0.2,1.8,3.0,2.0,3.0,2.0,0.0,1.8,0.2,0.19999999999999996,1.0,2.4,-1.4,1.0,1.0,1.0,4.0,1.3333333333333333,0.0,1.0,-1.6,0.33333333333333326,1.2000000000000002,-0.3999999999999999,1.5999999999999999,0.8,2.0,1.0,-1.0,0.6666666666666667,0.0,0.8,1.8,-0.1333333333333333,1,11,6,1,0.9090909090909091,-0.8181818181818182,0.8181818181818182,-1.2727272727272727,0.09090909090909083,0.4545454545454545,0.7333333333333334,0.5236848369435848,0.29411764705882354,0.2940311673037342,0.43921568627450985,0.22965366963985062,1.92,1.2,0.72,0.12509652509652508,0.12064109219842484,0,0,1
D1,2023-11-26,Hoffenheim,Mainz,1.0,1.0,D,15.0,15.0,6.0,6.0,9.0,14.0,4.0,5.0,4.0,4.0,0.0,0.0,1.85,3.8,3.8,1.85,4.08,4.01,,,,,,,,2023/2024,Bundesliga,0.0,0.0,-1.0,-5.0,0.0,0.0,2.0,0.5066666666666666,0.24666666666666667,0.24666666666666667,0.06685633001422464,-1.9499999999999997,0.5222537531162915,0.23680623609439694,0.2409400107893116,0.03501513835971792,-2.1599999999999997,,,,1.6,2.4,-0.8,0.6,1.0,0.0,5.0,0.0,-1.6666666666666667,0.8,-0.5,-0.8,1.0,2.0,-1.0,0.6,0.0,1.0,4.0,1.0,0.0,1.3,0.2,-0.30000000000000004,0.6000000000000001,0.3999999999999999,0.19999999999999996,0.0,1.0,-1.0,1.0,-1.0,-1.6666666666666667,-0.5,-0.7,-0.5,1,11,6,1,1.7272727272727273,0.2727272727272727,0.6363636363636364,-1.1818181818181819,1.0909090909090908,1.4545454545454546,0.4705882352941177,0.39990002499375155,0.3333333333333333,0.33322225924691773,0.13725490196078438,0.06667776574683382,0.24,0.84,-0.6,0.2599999999999999,0.2813137423269799,0,0,0
I1,2023-11-26,Juventus,Inter Milan,1.0,1.0,D,4.0,8.0,1.0,4.0,12.0,13.0,1.0,0.0,2.0,1.0,0.0,0.0,3.3,3.25,2.25,3.5,3.21,2.29,,,,,,,,2023/2024,SerieA,-4.0,-3.0,1.0,-1.0,1.0,0.0,2.0,0.2871870397643594,0.2916053019145803,0.4212076583210604,0.05516705516705511,1.0499999999999998,0.2763402742012488,0.30130559492348,0.4223541308752711,0.03392198817248815,1.21,,,,1.8,0.4,1.4,3.0,5.0,3.0,2.0,3.0,1.3333333333333333,2.3,0.7,0.7000000000000002,2.4,0.2,2.2,3.0,5.0,4.0,1.0,3.0,2.6666666666666665,2.4,1.5,0.6000000000000001,-0.5999999999999999,0.2,-0.8000000000000003,0.0,0.0,-1.0,1.0,0.0,-1.3333333333333333,-0.10000000000000009,-0.8,0.10000000000000009,1,11,6,1,2.4166666666666665,1.0,2.5833333333333335,1.9166666666666667,-0.16666666666666696,-0.9166666666666667,1.2857142857142858,0.817810086324398,2.0,0.922722029988466,-0.7142857142857142,-0.10491194366406797,3.0,3.0,0.0,-0.134020618556701,-0.14601385667402234,0,0,0
F1,2023-11-26,Lorient,Metz,2.0,3.0,A,11.0,14.0,5.0,5.0,10.0,17.0,5.0,6.0,2.0,1.0,0.0,0.0,1.95,3.5,4.0,2.0,3.45,4.07,,,,,,,,2023/2024,Ligue1,-3.0,0.0,-1.0,-7.0,1.0,-1.0,5.0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.048534798534798584,-2.05,0.4828327287106924,0.2799030311366333,0.23726424015267436,0.035555318164013805,-2.0700000000000003,,,,1.6,1.4,0.2,1.6,2.0,1.0,4.0,1.3333333333333333,-0.6666666666666666,1.3,-0.1,0.033333333333333215,0.8,1.2,-0.4,1.4,2.0,2.0,3.0,0.3333333333333333,-1.3333333333333333,1.0,-0.9,-0.6666666666666667,0.8,0.19999999999999996,0.6000000000000001,0.20000000000000018,0.0,-1.0,1.0,1.0,0.6666666666666666,0.30000000000000004,0.8,0.7,1,11,6,1,0.9166666666666666,-0.5,1.0833333333333333,-0.5,-0.16666666666666663,0.0,0.6666666666666667,0.5331556147950683,0.36363636363636365,0.399800099950025,0.3030303030303031,0.13335551484504332,1.44,0.7599999999999999,0.68,0.2506550218340612,0.24556848855801802,0,0,0
F1,2023-11-26,Lyon,Lille,0.0,2.0,A,11.0,15.0,5.0,8.0,17.0,5.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,3.3,2.38,3.1,3.28,2.47,,,,,,,,2023/2024,Ligue1,-4.0,-3.0,-2.0,12.0,0.0,-2.0,2.0,0.31549771029163654,0.28681610026512416,0.39768618944323936,0.05653170359052706,0.6200000000000001,0.3124821611780951,0.2953337498939313,0.3921840889279736,0.03231699353691986,0.6299999999999999,,,,1.2,2.0,-0.8,0.6,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,0.9,-0.8,-0.2333333333333334,1.2,1.4,-0.2,1.2,1.0,2.0,3.0,1.6666666666666667,0.6666666666666666,1.4,0.1,0.26666666666666683,0.0,0.6000000000000001,-0.6000000000000001,-0.6,-1.0,-1.0,1.0,-1.0,-1.0,-0.4999999999999999,-0.9,-0.5000000000000002,1,11,6,1,0.6363636363636364,-0.9090909090909091,1.6666666666666667,0.3333333333333333,-1.0303030303030303,-1.2424242424242424,0.39999999999999997,0.3748828491096532,0.5,0.46136101499423304,-0.10000000000000003,-0.08647816588457985,0.6399999999999999,1.48,-0.8400000000000001,-0.08218847915160282,-0.0797019277498785,0,0,0
F1,2023-11-26,Montpellier,Brest,1.0,3.0,A,17.0,17.0,5.0,5.0,11.0,18.0,9.0,1.0,2.0,2.0,0.0,0.0,2.3,3.4,3.1,2.31,3.39,3.27,,,,,,,,2023/2024,Ligue1,0.0,0.0,8.0,-7.0,0.0,-2.0,4.0,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.05148090091576596,-0.8000000000000003,0.41878888851110135,0.2853694196049098,0.295841691883989,0.03369608119141265,-0.96,,,,1.2,1.0,0.2,1.2,1.0,3.0,2.0,1.6666666666666667,1.0,1.5,0.8,0.16666666666666674,0.4,1.2,-0.8,0.8,1.0,1.0,4.0,0.3333333333333333,-1.0,1.2,-0.4,-0.8666666666666667,0.7999999999999999,-0.19999999999999996,1.0,0.3999999999999999,0.0,2.0,-2.0,1.3333333333333335,2.0,0.30000000000000004,1.2000000000000002,1.0333333333333334,1,11,6,1,1.1818181818181819,0.09090909090909091,1.3636363636363635,-0.18181818181818182,-0.18181818181818166,0.2727272727272727,0.6,0.5452067242162653,0.18181818181818182,0.249843847595253,0.41818181818181815,0.29536287662101224,1.48,0.52,0.96,0.10670851314240887,0.12294719662711234,0,0,1
F1,2023-11-26,Nantes,Le Havre,0.0,0.0,D,19.0,6.0,3.0,0.0,10.0,17.0,10.0,5.0,1.0,2.0,0.0,1.0,2.1,3.5,3.6,2.07,3.47,3.8,,,,,,,,2023/2024,Ligue1,13.0,3.0,5.0,-7.0,-2.0,0.0,0.0,0.45801526717557256,0.2748091603053435,0.267175572519084,0.03968253968253954,-1.5,0.46701068535748314,0.2785913886714669,0.25439792597105,0.03443412021680148,-1.73,,,,2.2,1.6,0.6,1.6,2.0,1.0,4.0,2.0,1.0,0.9,-0.2,1.1,0.8,1.2,-0.4,1.2,1.0,2.0,3.0,1.3333333333333333,-0.6666666666666666,1.0,-0.3,0.33333333333333326,1.4000000000000001,0.40000000000000013,1.0,0.40000000000000013,1.0,-1.0,1.0,0.6666666666666667,1.6666666666666665,-0.09999999999999998,0.09999999999999998,0.7666666666666668,1,11,6,1,1.1666666666666667,-0.5,1.25,-0.08333333333333333,-0.08333333333333326,-0.4166666666666667,0.8461538461538461,0.5787950539331755,0.36363636363636365,0.399800099950025,0.4825174825174825,0.17899495398315052,1.84,1.2799999999999998,0.5600000000000003,0.19083969465648853,0.21261275938643315,0,0,0
F1,2023-11-26,Nice,Toulouse,1.0,0.0,H,8.0,19.0,3.0,3.0,9.0,19.0,4.0,2.0,0.0,4.0,0.0,0.0,1.5,4.0,7.5,1.52,4.18,7.02,,,,,,,,2023/2024,Ligue1,-11.0,0.0,2.0,-10.0,-4.0,1.0,1.0,0.6349206349206349,0.23809523809523808,0.12698412698412698,0.050000000000000044,-6.0,0.632847074250123,0.23012620881822654,0.13702671693165056,0.03957932905301331,-5.5,,,,1.0,0.0,1.0,2.2,3.0,5.0,0.0,2.3333333333333335,1.0,1.8,0.4,0.5333333333333334,0.6,1.4,-0.8,0.6,0.0,1.0,4.0,0.6666666666666666,-1.0,0.7,-0.9,-0.033333333333333326,0.4,-1.4,1.8,1.6,3.0,4.0,-4.0,1.666666666666667,2.0,1.1,1.3,0.5666666666666668,1,11,6,1,2.1666666666666665,0.75,1.0,-0.25,1.1666666666666665,1.0,1.0,0.9990009990009991,0.25,0.29985007496251875,0.75,0.6991509240384803,2.2800000000000002,0.6399999999999999,1.6400000000000003,0.5079365079365079,0.4958203573184724,1,0,0
SP1,2023-11-26,Real Betis,Las Palmas,1.0,0.0,H,12.0,15.0,6.0,4.0,7.0,12.0,7.0,6.0,1.0,2.0,0.0,0.0,1.7,3.75,5.25,1.65,3.91,5.66,,,,,,,,2023/2024,LaLiga,-3.0,2.0,1.0,-5.0,-1.0,1.0,1.0,0.5627009646302251,0.255091103965702,0.18220793140407288,0.04537815126050426,-3.55,0.5835959399911923,0.24627450153081004,0.17012955847799774,0.03849352699361286,-4.01,,,,1.8,0.4,1.4,2.6,4.0,3.0,2.0,3.0,2.0,2.1,0.5,0.8999999999999999,1.0,1.2,-0.2,1.4,2.0,0.0,5.0,2.3333333333333335,0.6666666666666666,0.9,-0.5,1.4333333333333336,0.8,-0.7999999999999999,1.5999999999999999,1.2000000000000002,2.0,3.0,-3.0,0.6666666666666665,1.3333333333333335,1.2000000000000002,1.0,-0.5333333333333337,1,11,6,1,1.6153846153846154,0.07692307692307693,1.3846153846153846,-0.07692307692307693,0.23076923076923084,0.15384615384615385,1.2857142857142858,0.817810086324398,0.45454545454545453,0.45433893684688775,0.8311688311688312,0.36347114947751025,2.84,1.96,0.8799999999999999,0.38049303322615224,0.4134663815131946,0,0,0
F1,2023-11-26,Rennes,Reims,3.0,1.0,H,10.0,15.0,5.0,5.0,10.0,18.0,1.0,8.0,2.0,2.0,0.0,0.0,2.0,3.6,3.75,2.0,3.63,3.85,,,,,,,,2023/2024,Ligue1,-5.0,0.0,-7.0,-8.0,0.0,2.0,4.0,0.4787234042553191,0.26595744680851063,0.2553191489361702,0.04444444444444451,-1.75,0.48298802509028704,0.2661091047329405,0.25090287017677243,0.03522235340417157,-1.85,,,,1.4,1.6,-0.2,1.0,1.0,0.0,5.0,0.3333333333333333,-1.0,1.5,0.8,-1.1666666666666667,1.8,1.0,0.8,2.2,3.0,1.0,4.0,2.3333333333333335,0.6666666666666666,1.8,0.4,0.5333333333333334,-0.40000000000000013,0.6000000000000001,-1.0,-1.2000000000000002,-2.0,-1.0,1.0,-2.0,-1.6666666666666665,-0.30000000000000004,0.4,-1.7000000000000002,1,11,6,1,1.0,0.0,1.6666666666666667,0.16666666666666666,-0.6666666666666667,-0.16666666666666666,0.5384615384615384,0.46651116294568473,0.9,0.6426276329882186,-0.3615384615384616,-0.17611647004253383,0.6,2.2800000000000002,-1.6800000000000002,0.22340425531914893,0.2320851549135146,0,0,0
I1,2023-11-26,Roma,Udinese,3.0,1.0,H,12.0,6.0,5.0,2.0,8.0,15.0,7.0,1.0,1.0,3.0,0.0,0.0,1.62,3.8,5.75,1.63,3.89,5.99,,,,,,,,2023/2024,SerieA,6.0,3.0,6.0,-7.0,-2.0,2.0,4.0,0.5854612684547574,0.24959138286755447,0.16494734867768818,0.054354888832386816,-4.13,0.5913159330550304,0.24777505678141373,0.16090901016355583,0.03751124943599793,-4.36,,,,2.6,0.6,2.0,2.4,4.0,3.0,2.0,3.0,1.3333333333333333,1.5,0.7,1.5,0.6,1.0,-0.4,1.2,1.0,3.0,2.0,1.6666666666666667,0.3333333333333333,0.9,-0.4,0.7666666666666667,2.0,-0.4,2.4,1.2,3.0,0.0,0.0,1.3333333333333333,1.0,0.6,1.1,0.7333333333333333,1,11,6,1,1.5,0.6666666666666666,0.9166666666666666,-0.5833333333333334,0.5833333333333334,1.25,1.625,0.8122461730709154,0.3,0.3747657713928794,1.325,0.437480401678036,2.76,1.48,1.2799999999999998,0.42051391977706926,0.43040692289147453,0,0,0
SP1,2023-11-26,Sociedad,Sevilla,2.0,1.0,H,11.0,8.0,8.0,2.0,22.0,8.0,4.0,4.0,2.0,1.0,0.0,2.0,1.75,3.6,4.75,1.76,3.76,4.92,,,,,,,,2023/2024,LaLiga,3.0,6.0,0.0,14.0,-1.0,1.0,3.0,0.5392195506503745,0.2621206148994876,0.19865983445013796,0.05973266499582275,-3.0,0.5477025106584558,0.25637138796778774,0.1959261013737565,0.037391297510654065,-3.16,,,,2.6,1.4,1.2,2.4,4.0,2.0,3.0,2.0,1.0,2.0,0.8,0.0,1.2,1.6,-0.4,0.6,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,0.9,-0.1,-0.2333333333333334,1.4000000000000001,-0.20000000000000018,1.6,1.7999999999999998,4.0,1.0,-1.0,1.3333333333333335,1.3333333333333333,1.1,0.9,0.2333333333333334,1,11,6,1,1.6923076923076923,0.5384615384615384,1.0,0.08333333333333333,0.6923076923076923,0.4551282051282051,1.0833333333333335,0.6498375406148462,0.4615384615384615,0.4284184219921457,0.621794871794872,0.22141911862270053,2.16,0.6399999999999999,1.5200000000000002,0.34055971620023656,0.3517764092846993,0,0,0
E0,2023-11-26,Tottenham,Aston Villa,1.0,2.0,A,18.0,15.0,8.0,5.0,11.0,13.0,9.0,3.0,0.0,4.0,0.0,0.0,2.3,3.8,2.8,2.36,3.93,2.82,,,,,,,,2023/2024,PremierLeague,3.0,3.0,6.0,-2.0,-4.0,-1.0,3.0,0.4120836560805577,0.249419054996127,0.3384972889233152,0.05508336057535157,-0.5,0.41027520490437797,0.2463739143955043,0.3433508807001177,0.03279166884598772,-0.45999999999999996,,,,1.8,1.2,0.6,2.4,4.0,2.0,3.0,2.0,0.0,1.6,-0.1,0.3999999999999999,1.0,1.4,-0.4,1.4,2.0,1.0,4.0,1.3333333333333333,-0.3333333333333333,1.3,-0.4,0.033333333333333215,0.8,-0.19999999999999996,1.0,1.0,2.0,1.0,-1.0,0.6666666666666667,0.3333333333333333,0.30000000000000004,0.30000000000000004,0.3666666666666667,1,11,6,1,2.1666666666666665,0.75,2.0833333333333335,1.0,0.08333333333333304,-0.25,0.8181818181818181,0.5998000666444518,0.4166666666666667,0.41649312786339027,0.40151515151515144,0.18330693878106158,2.16,1.3599999999999999,0.8000000000000003,0.07358636715724248,0.06692432420426025,0,0,1
SP1,2023-11-26,Villarreal,Osasuna,3.0,1.0,H,10.0,15.0,3.0,7.0,9.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,2.15,3.5,3.3,2.17,3.49,3.5,,,,,,,,2023/2024,LaLiga,-5.0,-4.0,-2.0,-5.0,0.0,2.0,4.0,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.05386086781435617,-1.15,0.4460747974130218,0.2773588281909047,0.2765663743960735,0.03307673009124157,-1.33,,,,1.4,1.8,-0.4,0.8,1.0,0.0,5.0,0.3333333333333333,-0.6666666666666666,0.8,-0.4,-0.46666666666666673,1.4,2.0,-0.6,1.2,2.0,1.0,4.0,1.0,-1.0,1.1,-0.4,-0.10000000000000009,0.0,-0.19999999999999996,0.19999999999999996,-0.3999999999999999,-1.0,-1.0,1.0,-0.6666666666666667,0.33333333333333337,-0.30000000000000004,0.0,-0.36666666666666664,1,11,6,1,0.9230769230769231,-0.46153846153846156,1.0769230769230769,-0.46153846153846156,-0.15384615384615374,0.0,0.5,0.4373633239612621,0.4666666666666666,0.4116436342252279,0.03333333333333338,0.025719689736034224,0.52,1.08,-0.56,0.15380206343141,0.1695084230169483,0,0,1
I1,2023-11-27,Bologna,Torino,2.0,0.0,H,13.0,9.0,2.0,3.0,16.0,15.0,3.0,2.0,3.0,4.0,0.0,0.0,2.3,3.25,3.2,2.39,3.16,3.34,,,,,,,,2023/2024,SerieA,4.0,-1.0,1.0,1.0,-1.0,2.0,2.0,0.41212601545472566,0.2916584109371904,0.29621557360808404,0.054974916387959816,-0.9000000000000004,0.4045474407230523,0.30597100738230854,0.2894815518946393,0.03426693564832606,-0.9499999999999997,,,,1.6,0.4,1.2,2.6,4.0,3.0,2.0,3.0,1.6666666666666667,2.0,0.7,1.0,1.0,1.0,0.0,1.4,2.0,2.0,3.0,1.3333333333333333,-0.3333333333333333,1.3,-0.1,0.033333333333333215,0.6000000000000001,-0.6,1.2,1.2000000000000002,2.0,1.0,-1.0,1.6666666666666667,2.0,0.7,0.7999999999999999,0.9666666666666668,1,11,0,0,1.5,0.25,1.3333333333333333,-0.3333333333333333,0.16666666666666674,0.5833333333333333,1.142857142857143,0.79960019990005,0.5,0.49975012493753124,0.642857142857143,0.2998500749625188,2.84,1.3599999999999999,1.48,0.11591044184664162,0.11506588882841301,0,0,1
E0,2023-11-27,Fulham,Wolverhampton,3.0,2.0,H,12.0,10.0,6.0,6.0,13.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0,2.38,3.3,3.0,2.45,3.37,3.05,,,,,,,,2023/2024,PremierLeague,2.0,0.0,4.0,0.0,0.0,1.0,5.0,0.39768618944323936,0.28681610026512416,0.31549771029163654,0.05653170359052706,-0.6200000000000001,0.39521291935018743,0.28732096510621935,0.3174661155435932,0.03276802280964919,-0.5999999999999996,,,,0.8,1.4,-0.6,1.2,2.0,1.0,4.0,1.0,-0.3333333333333333,1.2,-0.2,-0.19999999999999996,1.4,1.4,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,0.0,1.0,-0.5,0.33333333333333326,-0.5999999999999999,0.0,-0.6,-0.19999999999999996,0.0,0.0,0.0,-0.33333333333333326,-0.3333333333333333,0.19999999999999996,0.3,-0.5333333333333332,1,11,0,0,1.0,-0.8333333333333334,1.25,-0.3333333333333333,-0.25,-0.5,0.33333333333333337,0.36347114947751025,0.5833333333333334,0.49982149232416995,-0.25,-0.1363503428466597,1.08,1.3599999999999999,-0.2799999999999998,0.08218847915160282,0.07774680380659421,0,0,1
SP1,2023-11-27,Girona,Athletic Bilbao,1.0,1.0,D,12.0,13.0,2.0,6.0,8.0,16.0,2.0,6.0,1.0,1.0,0.0,0.0,2.25,3.5,3.1,2.32,3.69,3.01,,,,,,,,2023/2024,LaLiga,-1.0,-4.0,-4.0,-8.0,0.0,0.0,2.0,0.42217898832684825,0.2714007782101167,0.306420233463035,0.05273937532002049,-0.8500000000000001,0.41675515648627254,0.26202492223527163,0.3212199212784559,0.03426310640698338,-0.69,,,,2.4,1.6,0.8,2.4,4.0,2.0,3.0,2.0,0.3333333333333333,2.0,0.8,0.0,1.0,1.2,-0.2,1.4,2.0,2.0,3.0,1.0,-1.0,1.6,0.3,-0.6000000000000001,1.4,0.40000000000000013,1.0,1.0,2.0,0.0,0.0,1.0,1.3333333333333333,0.3999999999999999,0.5,0.6000000000000001,1,11,0,0,2.6153846153846154,1.1538461538461537,1.8461538461538463,0.6153846153846154,0.7692307692307692,0.5384615384615383,0.923076923076923,0.5998500374906273,0.45454545454545453,0.45433893684688775,0.4685314685314685,0.1455111006437395,2.16,1.16,1.0000000000000002,0.11575875486381326,0.09553523520781665,0,0,1
