Div,Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,BbMxH,BbMxD,BbMxA,BbAvH,BbAvD,BbAvA,Bb1X2,Season,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,CardsDiff,GoalDiff,TotalGoals,Prob_H_b365,Prob_D_b365,Prob_A_b365,Margin_B365,OddsDiff_B365,Prob_H_ps,Prob_D_ps,Prob_A_ps,Margin_PS,OddsDiff_PS,OddsSpread_H,OddsSpread_D,OddsSpread_A,Home_GF_last5,Home_GA_last5,Home_GD_last5,Home_Pts_last5,Home_Wins_last5,Home_CleanSheets_last5,Home_Conceded0plus_last5,Home_Pts_last3,Home_GD_last3,Home_Pts_last10,Home_GD_last10,Home_Pts_trend_3v10,Away_GF_last5,Away_GA_last5,Away_GD_last5,Away_Pts_last5,Away_Wins_last5,Away_CleanSheets_last5,Away_Conceded0plus_last5,Away_Pts_last3,Away_GD_last3,Away_Pts_last10,Away_GD_last10,Away_Pts_trend_3v10,FormDiff_GF_last5,FormDiff_GA_last5,FormDiff_GD_last5,FormDiff_Pts_last5,FormDiff_Wins_last5,FormDiff_CleanSheets_last5,FormDiff_Conceded0plus_last5,FormDiff_Pts_last3,FormDiff_GD_last3,FormDiff_Pts_last10,FormDiff_GD_last10,FormDiff_Pts_trend_3v10,IsHomeAlways1,Month,Weekday,IsWeekend,Home_AvgPts_season,Home_AvgGD_season,Away_AvgPts_season,Away_AvgGD_season,SeasonStrength_PtsDiff,SeasonStrength_GDDiff
E0,2023-02-18,Aston Villa,Arsenal,S Hooper,2.0,4.0,A,7.0,20.0,5.0,5.0,13.0,4.0,2.0,9.0,2.0,1.0,0.0,0.0,4.5,3.6,1.5,4.54,3.8,1.85,,,,,,,,2022/2023,-13.0,0.0,-7.0,9.0,1.0,-2.0,6.0,0.1904761904761905,0.23809523809523814,0.5714285714285715,0.16666666666666652,3.0,0.21510969676570485,0.256999479820079,0.5278908234142162,0.02396275245799928,2.69,,,,1.4,1.8,-0.4,1.4,2.0,1.0,4.0,1.0,-1.0,1.6,-0.3,-0.6000000000000001,1.4,1.4,0.0,1.4,2.0,1.0,4.0,0.3333333333333333,-1.0,2.0,0.7,-1.6666666666666667,0.0,0.40000000000000013,-0.4,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,-0.3999999999999999,-1.0,1.0666666666666667,1,2,5,1,1.2727272727272727,-0.36363636363636365,2.3181818181818183,1.1818181818181819,-1.0454545454545456,-1.5454545454545454
E0,2023-02-18,Brentford,Crystal Palace,P Tierney,1.0,1.0,D,12.0,10.0,5.0,4.0,10.0,8.0,2.0,6.0,2.0,2.0,0.0,0.0,1.83,3.5,4.5,1.85,3.62,4.84,,,,,,,,2022/2023,2.0,1.0,-4.0,2.0,0.0,0.0,2.0,0.5182625863770978,0.27097729516288255,0.21076011846001974,0.05438459536820184,-2.67,0.5281835776171325,0.26992807143417,0.2018883509486974,0.023395204711126327,-2.9899999999999998,,,,1.8,0.4,1.4,2.2,3.0,3.0,2.0,1.6666666666666667,1.0,2.0,1.0,-0.33333333333333326,0.6,1.0,-0.4,0.6,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,0.9,-0.7,-0.2333333333333334,1.2000000000000002,-0.6,1.7999999999999998,1.6,3.0,2.0,-2.0,1.0,1.3333333333333333,1.1,1.7,-0.09999999999999987,1,2,5,1,1.5454545454545454,0.3181818181818182,1.1363636363636365,-0.45454545454545453,0.40909090909090895,0.7727272727272727
E0,2023-02-18,Brighton,Fulham,D England,0.0,1.0,A,21.0,5.0,7.0,2.0,12.0,14.0,10.0,2.0,0.0,5.0,0.0,0.0,1.65,3.8,5.5,1.66,4.16,5.46,,,,,,,,2022/2023,16.0,5.0,8.0,-2.0,-5.0,-1.0,1.0,0.5766312594840667,0.25037936267071315,0.17298937784522,0.0510366826156301,-3.85,0.5871756956580186,0.23430568624815162,0.1785186180938298,0.025944437089015393,-3.8,,,,2.2,0.8,1.4,2.2,3.0,2.0,3.0,1.6666666666666667,0.3333333333333333,2.0,1.0,-0.33333333333333326,0.8,0.6,0.2,1.4,2.0,2.0,3.0,1.3333333333333333,0.3333333333333333,1.6,0.4,-0.26666666666666683,1.4000000000000001,0.20000000000000007,1.2,0.8000000000000003,1.0,0.0,0.0,0.3333333333333335,0.0,0.3999999999999999,0.6,-0.06666666666666643,1,2,5,1,1.6666666666666667,0.5238095238095238,1.5217391304347827,0.17391304347826086,0.14492753623188404,0.34989648033126297
E0,2023-02-18,Chelsea,Southampton,D Coote,0.0,1.0,A,17.0,8.0,5.0,5.0,16.0,24.0,8.0,2.0,3.0,6.0,0.0,0.0,1.4,4.75,8.5,1.4,4.78,9.69,,,,,,,,2022/2023,9.0,0.0,6.0,-8.0,-3.0,-1.0,1.0,0.6851930420025457,0.20195163343232925,0.11285532456512516,0.0424590888987173,-7.1,0.695717088088536,0.20376651115563818,0.10051640075582564,0.02668990961282125,-8.29,,,,0.6,0.6,0.0,1.2,1.0,3.0,2.0,1.0,0.0,1.0,-0.1,0.0,0.6,1.6,-1.0,0.6,1.0,0.0,5.0,0.0,-1.6666666666666667,0.3,-1.4,-0.3,0.0,-1.0,1.0,0.6,0.0,3.0,-3.0,1.0,1.6666666666666667,0.7,1.2999999999999998,0.3,1,2,5,1,1.4090909090909092,0.045454545454545456,0.6818181818181818,-1.0,0.7272727272727274,1.0454545454545454
E0,2023-02-18,Everton,Leeds,A Madley,1.0,0.0,H,15.0,8.0,6.0,0.0,8.0,6.0,6.0,4.0,2.0,3.0,0.0,0.0,2.4,3.3,3.0,2.53,3.36,3.03,,,,,,,,2022/2023,7.0,6.0,2.0,2.0,-1.0,1.0,1.0,0.3956834532374101,0.2877697841726619,0.31654676258992803,0.05303030303030298,-0.6000000000000001,0.386404782237404,0.2909536009109024,0.32264161685169374,0.02290896791542507,-0.5,,,,0.6,2.0,-1.4,0.6,1.0,1.0,4.0,1.0,-1.0,0.5,-1.3,0.5,0.6,1.4,-0.8,0.4,0.0,1.0,4.0,0.3333333333333333,-1.0,0.7,-0.6,-0.36666666666666664,0.0,0.6000000000000001,-0.5999999999999999,0.19999999999999996,1.0,0.0,0.0,0.6666666666666667,0.0,-0.19999999999999996,-0.7000000000000001,0.8666666666666667,1,2,5,1,0.8181818181818182,-0.6363636363636364,0.8636363636363636,-0.45454545454545453,-0.045454545454545414,-0.18181818181818182
E0,2023-02-18,Newcastle,Liverpool,A Taylor,0.0,2.0,A,14.0,13.0,4.0,7.0,3.0,8.0,6.0,7.0,1.0,1.0,1.0,0.0,2.5,3.5,2.7,2.57,3.58,2.82,,,,,,,,2022/2023,1.0,-3.0,-1.0,-5.0,1.0,-2.0,2.0,0.3787575150300601,0.2705410821643286,0.3507014028056112,0.05608465608465618,-0.20000000000000018,0.3803402703476544,0.27303756837806475,0.3466221612742808,0.02304459638232048,-0.25,,,,0.6,0.4,0.2,1.4,1.0,3.0,2.0,1.0,0.0,2.0,1.2,-1.0,0.6,1.8,-1.2,0.8,1.0,2.0,3.0,1.3333333333333333,-0.3333333333333333,1.6,-0.1,-0.26666666666666683,0.0,-1.4,1.4,0.5999999999999999,0.0,1.0,-1.0,-0.33333333333333326,0.3333333333333333,0.3999999999999999,1.3,-0.7333333333333332,1,2,5,1,1.8636363636363635,1.0,1.5238095238095237,0.38095238095238093,0.3398268398268398,0.6190476190476191
E0,2023-02-18,Nott'm Forest,Manchester City,G Scott,1.0,1.0,D,4.0,26.0,1.0,6.0,8.0,6.0,0.0,10.0,1.0,0.0,0.0,0.0,8.5,5.5,1.3,10.3,5.67,1.33,,,,,,,,2022/2023,-22.0,-5.0,-10.0,2.0,1.0,0.0,2.0,0.11008468052347962,0.17013086989992304,0.7197844495765975,0.06869600987248026,7.2,0.09468854649169839,0.17200917616657732,0.7333022773417244,0.025333920922406605,8.97,,,,1.0,0.6,0.4,2.0,3.0,3.0,2.0,1.3333333333333333,-0.3333333333333333,1.5,-0.5,-0.16666666666666674,2.6,1.0,1.6,2.4,4.0,1.0,4.0,2.0,1.0,1.9,0.9,0.10000000000000009,-1.6,-0.4,-1.2000000000000002,-0.3999999999999999,-1.0,2.0,-2.0,-0.6666666666666667,-1.3333333333333333,-0.3999999999999999,-1.4,-0.26666666666666683,1,2,5,1,1.0909090909090908,-0.9090909090909091,2.217391304347826,1.565217391304348,-1.1264822134387353,-2.474308300395257
E0,2023-02-18,Wolverhampton,Bournemouth,M Salisbury,0.0,1.0,A,15.0,5.0,4.0,1.0,12.0,10.0,12.0,2.0,3.0,3.0,0.0,0.0,1.67,3.6,6.0,1.69,3.86,5.78,,,,,,,,2022/2023,10.0,3.0,10.0,2.0,0.0,-1.0,1.0,0.5739795918367347,0.26626275510204084,0.15975765306122447,0.043246839654025315,-4.33,0.5779640644105031,0.25304644270822546,0.16898949288127163,0.023793714467151617,-4.09,,,,1.4,1.0,0.4,2.0,3.0,2.0,3.0,2.0,0.3333333333333333,1.4,-0.1,0.6000000000000001,0.4,1.6,-1.2,0.4,0.0,0.0,5.0,0.6666666666666666,-0.3333333333333333,0.5,-0.9,0.16666666666666663,0.9999999999999999,-0.6000000000000001,1.6,1.6,3.0,2.0,-2.0,1.3333333333333335,0.6666666666666666,0.8999999999999999,0.8,0.43333333333333346,1,2,5,1,1.0454545454545454,-0.6363636363636364,0.8181818181818182,-1.0909090909090908,0.22727272727272718,0.4545454545454545
E0,2023-02-19,Manchester United,Leicester,S Attwell,3.0,0.0,H,26.0,19.0,8.0,3.0,9.0,9.0,6.0,6.0,0.0,2.0,0.0,0.0,1.62,4.33,5.25,1.65,4.34,5.37,,,,,,,,2022/2023,7.0,5.0,0.0,0.0,-2.0,3.0,3.0,0.5942810982926428,0.22234073423419892,0.18337816747315835,0.038707023310564415,-3.63,0.5926112395206383,0.22530150811268507,0.18208725236667658,0.022695091896749897,-3.72,,,,1.8,1.4,0.4,1.6,2.0,1.0,4.0,2.3333333333333335,1.0,2.3,1.1,0.03333333333333366,2.0,1.6,0.4,1.4,2.0,0.0,5.0,2.3333333333333335,1.6666666666666667,1.3,0.1,1.0333333333333334,-0.19999999999999996,-0.20000000000000018,0.0,0.20000000000000018,0.0,1.0,-1.0,0.0,-0.6666666666666667,0.9999999999999998,1.0,-0.9999999999999998,1,2,6,1,2.0,0.43478260869565216,1.0909090909090908,-0.09090909090909091,0.9090909090909092,0.525691699604743
E0,2023-02-19,Tottenham,West Ham,M Oliver,2.0,0.0,H,16.0,6.0,6.0,1.0,16.0,10.0,4.0,7.0,2.0,1.0,0.0,0.0,1.75,3.6,4.75,1.87,3.76,4.47,,,,,,,,2022/2023,10.0,5.0,-3.0,6.0,1.0,2.0,2.0,0.5392195506503745,0.2621206148994876,0.19865983445013796,0.05973266499582275,-3.0,0.5220065036509272,0.25961493665617924,0.21837855969289352,0.02443045162971913,-2.5999999999999996,,,,1.0,2.0,-1.0,1.2,2.0,2.0,3.0,2.0,-0.3333333333333333,1.3,-0.3,0.7,1.2,1.0,0.2,1.2,1.0,1.0,4.0,1.6666666666666667,0.6666666666666666,0.6,-0.7,1.0666666666666669,-0.19999999999999996,1.0,-1.2,0.0,1.0,1.0,-1.0,0.33333333333333326,-1.0,0.7000000000000001,0.39999999999999997,-0.3666666666666669,1,2,6,1,1.6956521739130435,0.30434782608695654,0.9090909090909091,-0.36363636363636365,0.7865612648221344,0.6679841897233202
E0,2023-02-24,Fulham,Wolverhampton,M Oliver,1.0,1.0,D,10.0,8.0,5.0,2.0,12.0,17.0,4.0,3.0,2.0,0.0,0.0,0.0,2.5,3.2,3.0,2.59,3.26,3.04,,,,,,,,2022/2023,2.0,3.0,1.0,-5.0,2.0,0.0,2.0,0.38247011952191234,0.298804780876494,0.31872509960159356,0.04583333333333339,-0.5,0.3778643708488069,0.30020512898724233,0.32193050016395064,0.02179622077910759,-0.4500000000000002,,,,0.6,0.4,0.2,1.4,2.0,3.0,2.0,2.3333333333333335,1.0,1.9,0.6,0.43333333333333357,1.2,1.0,0.2,1.8,3.0,2.0,3.0,2.0,1.0,1.3,-0.2,0.7,-0.6,-0.6,0.0,-0.40000000000000013,-1.0,1.0,-1.0,0.3333333333333335,0.0,0.5999999999999999,0.8,-0.2666666666666664,1,2,4,0,1.5833333333333333,0.20833333333333334,1.0,-0.6521739130434783,0.5833333333333333,0.8605072463768116
E0,2023-02-25,Bournemouth,Manchester City,P Tierney,1.0,4.0,A,13.0,20.0,2.0,5.0,10.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,10.0,5.75,1.29,9.67,5.74,1.3,,,,,,,,2022/2023,-7.0,-3.0,-2.0,1.0,0.0,-3.0,5.0,0.09531917627782954,0.1657724804831818,0.7389083432389886,0.04910684192787329,8.71,0.09878367143772472,0.16641778794473833,0.7347985406175369,0.04685941344452704,8.37,,,,0.6,1.0,-0.4,1.0,1.0,1.0,4.0,1.3333333333333333,0.0,0.8,-0.7,0.5333333333333332,2.0,0.8,1.2,2.0,3.0,1.0,4.0,2.3333333333333335,1.3333333333333333,2.0,1.0,0.3333333333333335,-1.4,0.19999999999999996,-1.6,-1.0,-2.0,0.0,0.0,-1.0000000000000002,-1.3333333333333333,-1.2,-1.7,0.19999999999999973,1,2,5,1,0.9130434782608695,-1.0,2.1666666666666665,1.5,-1.253623188405797,-2.5
E0,2023-02-25,Crystal Palace,Liverpool,D England,0.0,0.0,D,6.0,12.0,0.0,4.0,11.0,14.0,5.0,3.0,2.0,5.0,0.0,0.0,4.75,3.8,1.73,4.86,3.99,1.76,,,,,,,,2022/2023,-6.0,-4.0,2.0,-3.0,-3.0,0.0,0.0,0.20017356089094587,0.25021695111368236,0.5496094879953717,0.05171889260724072,3.02,0.2008270560579282,0.24461641414574714,0.5545565297963245,0.024569701470286365,3.1000000000000005,,,,0.8,1.0,-0.2,0.8,0.0,1.0,4.0,0.6666666666666666,-0.3333333333333333,0.7,-0.8,-0.033333333333333326,0.8,1.2,-0.4,1.4,2.0,3.0,2.0,2.0,0.3333333333333333,1.9,0.2,0.10000000000000009,0.0,-0.19999999999999996,0.2,-0.5999999999999999,-2.0,-2.0,2.0,-1.3333333333333335,-0.6666666666666666,-1.2,-1.0,-0.13333333333333341,1,2,5,1,1.1304347826086956,-0.43478260869565216,1.5909090909090908,0.45454545454545453,-0.46047430830039526,-0.8893280632411067
E0,2023-02-25,Everton,Aston Villa,A Taylor,0.0,2.0,A,15.0,9.0,5.0,5.0,12.0,12.0,5.0,1.0,2.0,1.0,0.0,0.0,2.5,3.2,3.0,2.59,3.25,3.05,,,,,,,,2022/2023,6.0,0.0,4.0,0.0,1.0,-2.0,2.0,0.38247011952191234,0.298804780876494,0.31872509960159356,0.04583333333333339,-0.5,0.37791418059818144,0.30116853161516616,0.32091728778665246,0.02166154625171024,-0.45999999999999996,,,,0.6,1.2,-0.6,1.2,2.0,2.0,3.0,2.0,0.0,0.7,-1.2,1.3,1.6,2.4,-0.8,1.2,2.0,1.0,4.0,0.0,-2.0,1.6,-0.1,-1.6,-1.0,-1.2,0.20000000000000007,0.0,0.0,1.0,-1.0,2.0,2.0,-0.9000000000000001,-1.0999999999999999,2.9000000000000004,1,2,5,1,0.9130434782608695,-0.5652173913043478,1.2173913043478262,-0.43478260869565216,-0.30434782608695665,-0.13043478260869562
E0,2023-02-25,Leeds,Southampton,P Bankes,1.0,0.0,H,14.0,8.0,4.0,2.0,15.0,13.0,9.0,2.0,2.0,4.0,0.0,0.0,1.95,3.5,4.0,2.02,3.62,3.97,,,,,,,,2022/2023,6.0,2.0,7.0,2.0,-2.0,1.0,1.0,0.48908296943231444,0.2724890829694323,0.23842794759825325,0.048534798534798584,-2.05,0.4838333916884377,0.2699843787874708,0.24618222952409172,0.023181767638889905,-1.9500000000000002,,,,0.4,1.2,-0.8,0.4,0.0,1.0,4.0,0.3333333333333333,-1.0,0.4,-0.8,-0.06666666666666671,0.8,1.4,-0.6,1.2,2.0,1.0,4.0,1.0,-1.0,0.6,-1.2,0.4,-0.4,-0.19999999999999996,-0.20000000000000007,-0.7999999999999999,-2.0,0.0,0.0,-0.6666666666666667,0.0,-0.19999999999999996,0.3999999999999999,-0.46666666666666673,1,2,5,1,0.8260869565217391,-0.4782608695652174,0.782608695652174,-0.9130434782608695,0.04347826086956519,0.4347826086956521
E0,2023-02-25,Leicester,Arsenal,C Pawson,0.0,1.0,A,1.0,10.0,0.0,2.0,14.0,9.0,0.0,8.0,0.0,1.0,0.0,0.0,4.75,4.0,1.7,4.93,4.15,1.72,,,,,,,,2022/2023,-9.0,-2.0,-8.0,5.0,-1.0,-1.0,1.0,0.2007380073800738,0.23837638376383766,0.5608856088560886,0.04876160990712064,3.05,0.1978540403746421,0.23504106483059886,0.567104894794759,0.025198960851188223,3.21,,,,2.0,2.0,0.0,1.4,2.0,0.0,5.0,2.0,0.6666666666666666,1.3,-0.1,0.7,1.8,1.8,0.0,1.4,2.0,0.0,5.0,1.3333333333333333,0.0,2.0,0.8,-0.6666666666666667,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666666,-0.7,-0.9,1.3666666666666667,1,2,5,1,1.0434782608695652,-0.21739130434782608,2.347826086956522,1.2173913043478262,-1.3043478260869568,-1.4347826086956523
E0,2023-02-25,West Ham,Nott'm Forest,J Gillett,4.0,0.0,H,18.0,8.0,5.0,3.0,8.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,1.75,3.6,5.0,1.81,3.63,5.16,,,,,,,,2022/2023,10.0,2.0,9.0,3.0,0.0,4.0,4.0,0.5446293494704992,0.264750378214826,0.19062027231467474,0.049206349206349254,-3.25,0.5407165559587422,0.26961348933479984,0.189669954706458,0.021766731121618754,-3.35,,,,0.8,1.0,-0.2,1.0,1.0,1.0,4.0,0.6666666666666666,-0.6666666666666666,0.6,-0.8,0.06666666666666665,1.0,0.8,0.2,1.6,2.0,2.0,3.0,1.3333333333333333,-0.3333333333333333,1.6,0.0,-0.26666666666666683,-0.19999999999999996,0.19999999999999996,-0.4,-0.6000000000000001,-1.0,-1.0,1.0,-0.6666666666666666,-0.3333333333333333,-1.0,-0.8,0.3333333333333335,1,2,5,1,0.8695652173913043,-0.43478260869565216,1.0869565217391304,-0.8695652173913043,-0.21739130434782605,0.43478260869565216
E0,2023-02-26,Tottenham,Chelsea,S Attwell,2.0,0.0,H,8.0,10.0,3.0,2.0,10.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,2.55,3.25,2.9,2.59,3.36,2.96,,,,,,,,2022/2023,-2.0,1.0,0.0,0.0,-1.0,2.0,2.0,0.375385840884198,0.29453350592452454,0.33008065319127755,0.04467675664430226,-0.3500000000000001,0.37795275590551186,0.2913385826771654,0.33070866141732286,0.021557271557271385,-0.3700000000000001,,,,1.4,1.6,-0.2,1.8,3.0,3.0,2.0,2.0,0.0,1.6,0.0,0.3999999999999999,0.4,0.4,0.0,1.2,1.0,3.0,2.0,0.6666666666666666,-0.3333333333333333,1.0,-0.1,-0.33333333333333337,0.9999999999999999,1.2000000000000002,-0.2,0.6000000000000001,2.0,0.0,0.0,1.3333333333333335,0.3333333333333333,0.6000000000000001,0.1,0.7333333333333333,1,2,6,1,1.75,0.375,1.3478260869565217,0.0,0.40217391304347827,0.375
E0,2023-03-01,Arsenal,Everton,M Oliver,4.0,0.0,H,15.0,8.0,5.0,5.0,5.0,12.0,5.0,1.0,0.0,2.0,0.0,0.0,1.36,4.75,10.0,1.38,5.01,9.1,,,,,,,,2022/2023,7.0,0.0,4.0,-7.0,-2.0,4.0,4.0,0.7030787448194198,0.20130254588513916,0.0956187092954411,0.045820433436532415,-8.64,0.7007229937844668,0.19301351924602075,0.10626348696951252,0.0341285894527239,-7.72,,,,1.4,1.4,0.0,1.4,2.0,1.0,4.0,2.0,0.3333333333333333,2.0,0.7,0.0,0.4,1.2,-0.8,1.2,2.0,2.0,3.0,1.0,-1.0,0.7,-1.2,0.30000000000000004,0.9999999999999999,0.19999999999999996,0.8,0.19999999999999996,0.0,-1.0,1.0,1.0,1.3333333333333333,1.3,1.9,-0.30000000000000004,1,3,2,0,2.375,1.2083333333333333,0.875,-0.625,1.5,1.8333333333333333
E0,2023-03-01,Liverpool,Wolverhampton,P Tierney,2.0,0.0,H,15.0,4.0,6.0,1.0,13.0,14.0,5.0,2.0,2.0,3.0,0.0,0.0,1.5,4.75,6.0,1.5,4.63,6.68,,,,,,,,2022/2023,11.0,5.0,3.0,-1.0,-1.0,2.0,2.0,0.638655462184874,0.20168067226890757,0.1596638655462185,0.04385964912280693,-4.5,0.645775827149461,0.2092146308259593,0.1450095420245796,0.032349986851351265,-5.18,,,,0.8,0.6,0.2,1.6,2.0,4.0,1.0,2.3333333333333335,1.3333333333333333,1.7,0.1,0.6333333333333335,1.2,1.2,0.0,1.4,2.0,1.0,4.0,1.3333333333333333,0.0,1.4,-0.1,-0.06666666666666665,-0.3999999999999999,-0.6,0.2,0.20000000000000018,0.0,3.0,-3.0,1.0000000000000002,1.3333333333333333,0.30000000000000004,0.2,0.7000000000000002,1,3,2,0,1.565217391304348,0.43478260869565216,1.0,-0.625,0.5652173913043479,1.059782608695652
E0,2023-03-04,Arsenal,Bournemouth,C Kavanagh,3.0,2.0,H,31.0,4.0,9.0,4.0,6.0,8.0,17.0,1.0,0.0,2.0,0.0,0.0,1.22,7.0,12.0,1.22,6.83,13.69,,,,,,,,2022/2023,27.0,5.0,16.0,-2.0,-2.0,1.0,5.0,0.7837283075200598,0.13659264788206757,0.07967904459787274,0.04586260733801706,-10.78,0.7888053613594393,0.1408993471242337,0.07029529151632696,0.03913103447332733,-12.469999999999999,,,,2.2,1.2,1.0,2.0,3.0,2.0,3.0,3.0,2.3333333333333335,2.0,0.9,1.0,0.8,1.4,-0.6,1.0,1.0,1.0,4.0,1.3333333333333333,-0.6666666666666666,0.8,-0.9,0.5333333333333332,1.4000000000000001,-0.19999999999999996,1.6,1.0,2.0,1.0,-1.0,1.6666666666666667,3.0,1.2,1.8,0.4666666666666668,1,3,5,1,2.4,1.32,0.875,-1.0833333333333333,1.525,2.4033333333333333
E0,2023-03-04,Aston Villa,Crystal Palace,C Pawson,1.0,0.0,H,8.0,3.0,1.0,0.0,14.0,17.0,2.0,4.0,2.0,3.0,0.0,1.0,2.05,3.3,3.8,2.08,3.37,3.99,,,,,,,,2022/2023,5.0,1.0,-2.0,-3.0,-2.0,1.0,1.0,0.46281601771544567,0.28750692009595863,0.24967706218859564,0.05399307581592572,-1.75,0.46761444056880347,0.28861662800685794,0.24376893142433867,0.02813170222978112,-1.9100000000000001,,,,1.6,2.2,-0.6,1.2,2.0,2.0,3.0,1.0,-0.6666666666666666,1.6,-0.1,-0.6000000000000001,0.6,0.8,-0.2,0.8,0.0,2.0,3.0,1.0,0.0,0.8,-0.7,0.19999999999999996,1.0,1.4000000000000001,-0.39999999999999997,0.3999999999999999,2.0,0.0,0.0,0.0,-0.6666666666666666,0.8,0.6,-0.8,1,3,5,1,1.2916666666666667,-0.3333333333333333,1.125,-0.4166666666666667,0.16666666666666674,0.08333333333333337
E0,2023-03-04,Brighton,West Ham,S Attwell,4.0,0.0,H,20.0,3.0,9.0,2.0,6.0,8.0,7.0,3.0,0.0,3.0,0.0,0.0,1.8,3.6,4.5,1.78,3.88,4.75,,,,,,,,2022/2023,17.0,7.0,4.0,-2.0,-3.0,4.0,4.0,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.05555555555555558,-2.7,0.5454050438869061,0.2502115922986322,0.20438336381446165,0.030056027361349047,-2.9699999999999998,,,,1.4,0.8,0.6,1.6,2.0,2.0,3.0,1.3333333333333333,0.0,1.7,0.6,-0.3666666666666667,1.6,0.8,0.8,1.6,2.0,2.0,3.0,1.3333333333333333,0.6666666666666666,0.9,-0.3,0.43333333333333324,-0.20000000000000018,0.0,-0.20000000000000007,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.7999999999999999,0.8999999999999999,-0.7999999999999999,1,3,5,1,1.5909090909090908,0.45454545454545453,0.9583333333333334,-0.25,0.6325757575757575,0.7045454545454546
E0,2023-03-04,Chelsea,Leeds,M Oliver,1.0,0.0,H,13.0,11.0,3.0,2.0,10.0,7.0,5.0,7.0,2.0,0.0,0.0,0.0,1.62,4.0,5.5,1.65,4.05,5.62,,,,,,,,2022/2023,2.0,1.0,-2.0,3.0,2.0,1.0,1.0,0.5883926183471516,0.23829901043059643,0.17330837122225196,0.049102132435465684,-3.88,0.587888884584092,0.23951028631203752,0.17260082910387045,0.030910129368017847,-3.97,,,,0.2,0.8,-0.6,0.6,0.0,2.0,3.0,0.3333333333333333,-1.0,1.0,-0.2,-0.6666666666666667,0.6,1.2,-0.6,0.8,1.0,1.0,4.0,1.0,-0.6666666666666666,0.7,-0.6,0.30000000000000004,-0.39999999999999997,-0.3999999999999999,0.0,-0.20000000000000007,-1.0,1.0,-1.0,-0.6666666666666667,-0.33333333333333337,0.30000000000000004,0.39999999999999997,-0.9666666666666668,1,3,5,1,1.2916666666666667,-0.08333333333333333,0.9166666666666666,-0.4166666666666667,0.3750000000000001,0.33333333333333337
E0,2023-03-04,Manchester City,Newcastle,S Hooper,2.0,0.0,H,11.0,5.0,3.0,2.0,8.0,13.0,8.0,4.0,2.0,4.0,0.0,0.0,1.45,4.5,7.0,1.52,4.6,6.5,,,,,,,,2022/2023,6.0,1.0,4.0,-5.0,-2.0,2.0,2.0,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.054734537493158264,-5.55,0.6392713589326948,0.21123749251689047,0.1494911485504148,0.029132195036085218,-4.98,,,,2.2,1.0,1.2,2.0,3.0,0.0,5.0,2.3333333333333335,1.6666666666666667,2.0,1.1,0.3333333333333335,0.6,0.8,-0.2,1.2,1.0,2.0,3.0,0.6666666666666666,-0.6666666666666666,1.7,0.6,-1.0333333333333332,1.6,0.19999999999999996,1.4,0.8,2.0,-2.0,2.0,1.666666666666667,2.3333333333333335,0.30000000000000004,0.5000000000000001,1.3666666666666667,1,3,5,1,2.2,1.56,1.7826086956521738,0.8695652173913043,0.41739130434782634,0.6904347826086957
E0,2023-03-04,Southampton,Leicester,R Jones,1.0,0.0,H,11.0,11.0,5.0,0.0,12.0,11.0,3.0,4.0,4.0,2.0,0.0,0.0,2.75,3.3,2.6,2.85,3.3,2.67,,,,,,,,2022/2023,0.0,5.0,-1.0,1.0,2.0,1.0,1.0,0.3458980044345898,0.28824833702882485,0.3658536585365853,0.05128205128205132,0.1499999999999999,0.3411744206307719,0.294650635999303,0.3641749433699251,0.02843933121875164,0.18000000000000016,,,,0.4,1.4,-1.0,0.6,1.0,1.0,4.0,1.0,-0.3333333333333333,0.6,-1.0,0.4,2.0,1.8,0.2,1.4,2.0,0.0,5.0,1.0,-0.3333333333333333,1.0,-0.4,0.0,-1.6,-0.40000000000000013,-1.2,-0.7999999999999999,-1.0,1.0,-1.0,0.0,0.0,-0.4,-0.6,0.4,1,3,5,1,0.75,-0.9166666666666666,1.0,-0.25,-0.25,-0.6666666666666666
